index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
315,1_4_2_0#8_5_1_0#5_2_3_4#8_3_3_0#3_6_0_0#6_7_1_0#2_7_0_0#7_5_0_0#6_4_8_0#2_7_5_8#6_1_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,94.3129,Insane
316,2_6_2_0#5_4_8_0#3_4_2_8#5_3_7_0#5_6_0_0#7_4_3_0#5_8_0_0#2_1_0_0#4_7_3_0#1_7_6_1#6_1_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,28,91.3129,Insane
317,6_4_8_0#4_7_1_0#8_3_5_1#2_5_3_0#1_4_0_0#1_5_7_0#3_8_0_0#6_7_0_0#4_5_6_0#3_7_6_8#2_2_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,94.3129,Insane
318,5_1_6_0#3_4_2_0#3_1_5_8#6_2_6_0#6_4_0_0#7_7_4_0#4_5_0_0#2_1_0_0#8_5_1_0#2_3_7_8#8_3_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,27,94.3129,Insane
319,8_5_8_0#3_8_6_0#4_3_1_7#2_7_1_0#2_4_0_0#2_5_4_0#6_5_0_0#1_5_0_0#7_6_1_0#4_2_7_3#3_8_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,94.3129,Insane
320,8_4_4_0#1_5_6_0#3_8_5_2#7_3_4_0#5_2_0_0#7_1_6_0#8_3_0_0#8_5_0_0#1_4_3_0#2_7_2_7#6_1_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,29,94.3129,Insane
321,8_2_7_0#8_3_2_0#4_3_7_5#7_4_3_0#2_8_0_0#5_1_6_0#8_1_0_0#1_4_0_0#6_1_2_0#6_7_5_4#3_6_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,29,94.3129,Insane
322,7_8_2_0#6_3_3_0#6_2_1_3#1_3_7_0#5_1_0_0#4_5_4_0#8_7_0_0#5_2_0_0#5_1_6_0#7_8_8_4#2_4_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,24,94.3129,Insane
323,2_6_6_0#1_4_8_0#3_1_2_4#4_5_1_0#2_4_0_0#5_7_3_0#5_8_0_0#6_7_0_0#5_3_3_0#7_6_1_8#8_2_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,23,90.834,Insane
324,8_8_1_0#2_1_2_0#5_4_3_4#6_5_5_0#1_6_0_0#7_1_5_0#4_3_0_0#2_7_0_0#6_7_3_0#6_7_8_3#4_8_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,24,94.3129,Insane
325,7_1_2_0#4_1_7_0#4_6_8_3#1_8_6_0#4_2_0_0#2_3_2_0#7_1_0_0#3_4_0_0#3_6_8_0#5_5_6_7#5_5_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,28,94.3129,Insane
326,2_1_7_0#8_3_1_0#2_5_3_8#4_4_5_0#6_4_0_0#5_7_4_0#2_6_0_0#8_3_0_0#8_3_1_0#7_5_6_6#1_7_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,94.3129,Insane
327,7_6_8_0#1_2_3_0#3_6_1_8#3_3_4_0#4_4_0_0#6_5_7_0#5_1_0_0#4_1_0_0#5_6_2_0#5_2_2_7#8_7_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,91.3129,Insane
328,7_2_7_0#1_3_6_0#3_1_5_1#4_8_2_0#8_2_0_0#4_5_6_0#6_7_0_0#3_2_0_0#4_5_3_0#6_7_5_8#4_1_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,28,91.3129,Insane
329,7_8_1_0#3_1_7_0#8_3_6_7#6_4_6_0#5_6_0_0#4_2_4_0#1_2_0_0#5_1_0_0#2_5_5_0#3_3_4_7#8_8_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,91.3129,Insane
330,2_4_5_0#4_4_7_0#4_3_5_6#2_1_8_0#6_8_0_0#3_1_5_0#5_6_0_0#7_7_0_0#1_6_8_0#2_8_1_7#2_3_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,22,88.7977,Insane
331,1_2_2_0#7_1_5_0#6_5_3_5#2_4_8_0#3_8_0_0#4_2_1_0#4_6_0_0#3_7_0_0#7_5_6_0#8_7_3_1#6_4_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,91.3129,Insane
332,2_6_7_0#5_6_1_0#3_4_2_5#8_7_1_0#5_5_0_0#4_2_3_0#8_6_0_0#1_7_0_0#1_6_8_0#2_8_4_7#3_3_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,91.3129,Insane
333,1_7_5_0#5_4_8_0#3_2_5_8#2_1_8_0#4_6_0_0#2_3_5_0#4_1_0_0#3_7_0_0#8_7_2_0#7_3_6_6#6_4_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,91.3129,Insane
334,6_2_8_0#5_2_7_0#6_3_2_4#7_7_8_0#6_5_0_0#1_5_1_0#3_1_0_0#3_4_0_0#3_1_5_0#4_8_7_8#4_2_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,27,94.3129,Insane
335,1_6_6_0#5_4_6_0#3_8_8_7#2_5_7_0#2_6_0_0#4_4_1_0#7_1_0_0#4_5_0_0#2_3_5_0#8_2_3_7#3_8_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,23,93.834,Insane
336,1_1_6_0#3_4_7_0#6_4_3_7#8_2_6_0#8_2_0_0#2_3_5_0#4_4_0_0#1_7_0_0#5_8_3_0#8_2_7_5#6_1_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,27,94.3129,Insane
337,4_1_8_0#5_7_6_0#2_4_3_1#6_3_8_0#5_8_0_0#6_5_4_0#6_2_0_0#2_7_0_0#1_1_8_0#2_5_4_7#3_3_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,91.3129,Insane
338,4_2_4_0#6_8_2_0#3_2_7_8#8_1_3_0#1_1_0_0#4_2_3_0#5_7_0_0#1_8_0_0#7_3_5_0#7_6_4_6#6_5_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,23,90.834,Insane
339,8_1_4_0#7_8_3_0#4_2_6_3#1_5_8_0#3_6_0_0#6_5_5_0#8_2_0_0#4_7_0_0#7_2_3_0#1_2_7_1#4_5_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,29,91.3129,Insane
340,2_8_6_0#3_4_2_0#6_1_4_3#7_7_3_0#2_5_0_0#4_2_5_0#6_6_0_0#8_8_0_0#1_5_1_0#5_7_8_4#1_3_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,91.3129,Insane
341,7_1_8_0#5_3_7_0#2_6_3_2#8_4_4_0#1_6_0_0#2_4_1_0#5_3_0_0#3_8_0_0#6_1_5_0#2_4_7_8#6_7_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,27,94.3129,Insane
342,1_2_5_0#8_1_4_0#3_6_8_4#6_7_3_0#1_6_0_0#2_1_6_0#4_5_0_0#3_7_0_0#8_3_4_0#5_5_7_2#2_7_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,30,94.3129,Insane
343,1_5_4_0#2_7_3_0#7_3_8_1#4_1_4_0#5_2_0_0#2_6_2_0#8_6_0_0#5_4_0_0#3_7_5_0#8_8_6_7#3_6_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,94.3129,Insane
344,8_6_4_0#2_3_7_0#3_2_3_3#5_8_2_0#8_5_0_0#1_2_1_0#5_4_0_0#7_7_0_0#1_4_4_0#6_1_6_7#5_8_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,23,93.834,Insane
345,6_2_4_0#2_3_5_0#7_1_7_3#4_8_3_0#6_3_0_0#1_2_5_0#2_6_0_0#6_5_0_0#8_5_7_0#8_7_4_1#8_4_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,29,94.3129,Insane
346,1_1_6_0#4_8_8_0#2_2_3_7#6_5_3_0#3_2_0_0#2_5_4_0#4_8_0_0#6_1_0_0#6_5_4_0#3_7_8_5#7_7_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,22,91.7977,Insane
347,5_1_8_0#4_2_6_0#5_2_4_3#1_2_3_0#5_1_0_0#2_6_1_0#6_4_0_0#7_8_0_0#4_5_7_0#7_3_7_8#8_3_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,94.3129,Insane
348,7_1_7_0#6_8_3_0#5_1_3_4#8_3_1_0#4_5_0_0#1_6_5_0#7_8_0_0#6_2_0_0#4_3_2_0#4_6_7_5#2_2_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,94.3129,Insane
349,1_1_8_0#1_5_8_0#1_8_2_3#3_6_8_0#2_3_0_0#4_2_6_0#7_4_0_0#7_7_0_0#3_6_4_0#5_2_4_7#6_5_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,24,94.3129,Insane
350,2_5_7_0#4_3_3_0#7_3_8_8#2_1_1_0#4_1_0_0#7_2_5_0#5_6_0_0#4_6_0_0#1_8_6_0#2_5_8_7#4_3_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,33,94.3129,Insane
351,4_4_5_0#6_2_7_0#8_4_3_1#3_5_7_0#3_6_0_0#1_5_6_0#7_3_0_0#8_6_0_0#2_2_5_0#7_8_1_8#2_4_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,27,94.3129,Insane
352,5_1_5_0#2_8_2_0#8_8_6_3#8_3_7_0#6_1_0_0#4_7_1_0#2_3_0_0#3_4_0_0#6_4_5_0#5_6_1_7#2_4_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,94.3129,Insane
353,7_4_6_0#7_3_2_0#2_3_1_4#8_3_8_0#5_5_0_0#5_1_2_0#1_6_0_0#8_7_0_0#2_4_6_0#6_7_8_1#4_5_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,24,91.3129,Insane
354,1_8_2_0#5_6_2_0#4_3_7_1#4_3_4_0#1_6_0_0#2_7_5_0#6_1_0_0#4_7_0_0#5_5_3_0#7_8_6_3#8_8_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,28,91.3129,Insane
355,8_6_2_0#4_1_4_0#7_7_3_6#5_8_3_0#5_8_0_0#6_4_4_0#1_3_0_0#8_3_0_0#1_5_7_0#5_2_7_2#2_1_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,94.3129,Insane
356,7_7_1_0#4_3_3_0#8_8_6_3#6_8_6_0#1_5_0_0#4_4_2_0#2_5_0_0#1_3_0_0#5_7_1_0#6_4_7_2#5_8_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,22,91.7977,Insane
357,1_2_1_0#5_6_5_0#4_7_3_8#8_3_2_0#6_6_0_0#1_7_4_0#8_8_0_0#5_5_0_0#3_2_6_0#7_4_4_2#3_7_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,22,88.7977,Insane
358,8_6_2_0#1_7_4_0#1_2_3_7#7_6_4_0#8_3_0_0#5_1_2_0#8_8_0_0#3_4_0_0#5_5_1_0#5_6_7_4#3_6_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,94.3129,Insane
359,8_4_8_0#6_7_3_0#2_4_1_3#8_3_5_0#4_2_0_0#4_1_2_0#3_6_0_0#1_7_0_0#7_5_8_0#5_5_6_7#1_2_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,24,94.3129,Insane
360,2_2_1_0#7_8_6_0#2_6_3_7#1_3_5_0#4_4_0_0#5_6_2_0#5_7_0_0#3_8_0_0#4_1_8_0#7_1_4_8#5_3_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,25,94.3129,Insane
361,4_8_4_0#5_5_1_0#3_2_8_3#2_4_7_0#8_6_0_0#2_5_4_0#5_1_0_0#7_3_0_0#3_7_6_0#8_2_7_1#6_6_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,91.3129,Insane
362,1_8_8_0#4_5_5_0#5_4_7_3#6_4_8_0#3_1_0_0#6_2_2_0#2_8_0_0#1_7_0_0#1_2_3_0#7_6_6_5#4_7_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,23,90.834,Insane
363,2_8_7_5#4_3_5_0#5_1_6_0#4_4_0_0#7_2_0_0#1_7_1_3#8_6_2_0#1_7_0_0#6_5_8_0#4_3_6_0#2_3_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0#0_0#0_0,8,4,11,32,25,90.8517,Insane
364,7_6_1_4#8_2_5_0#8_4_4_0#3_6_0_0#8_5_0_0#7_6_1_5#2_1_4_0#1_3_0_0#7_2_5_0#6_2_7_0#3_8_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0#0_0#0_0,8,4,11,32,25,90.8517,Insane
365,4_6_6_7#8_7_5_0#5_4_8_0#3_2_0_0#1_5_0_0#6_2_6_8#3_3_1_0#7_4_0_0#7_1_4_0#3_5_1_0#2_2_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0#0_0#0_0,8,4,11,32,22,88.3365,Insane
366,6_3_7_2#8_8_3_0#1_7_8_0#4_5_0_0#2_1_0_0#5_3_8_5#1_4_6_0#3_2_0_0#1_6_2_0#6_7_4_0#7_5_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0#0_0#0_0,8,4,11,32,23,90.3728,Insane
367,4_5_7_2#3_6_1_0#8_3_4_0#1_6_0_0#3_7_0_0#2_7_5_8#5_1_2_0#6_7_0_0#1_4_8_0#8_6_2_0#5_4_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0#0_0#0_0,8,4,11,32,25,90.8517,Insane
368,3_8_7_3#2_8_0_0#5_7_2_0#5_8_3_0#1_1_0_0#8_7_6_1#6_1_4_4#3_4_6_6#7_5_0_0#2_4_0_0#5_2_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_2#1_1#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,8,4,11,32,24,95.8499,Insane
369,7_8_6_8#2_2_0_0#1_5_1_0#6_2_4_0#4_6_0_0#5_7_8_1#1_3_3_5#4_3_4_8#7_2_0_0#6_3_0_0#7_5_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_2#1_1#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,8,4,11,32,25,95.8499,Insane
370,7_3_5_3#2_2_0_0#2_4_6_0#6_7_4_0#5_4_0_0#2_1_5_7#6_1_8_5#1_4_8_7#8_1_0_0#8_3_0_0#3_6_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_2#1_1#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,8,4,11,32,25,95.8499,Insane
371,8_7_5_4#2_2_0_0#5_1_6_0#3_5_6_0#7_4_0_0#3_2_4_1#6_1_3_2#1_3_5_8#6_8_0_0#8_4_0_0#7_7_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_2#1_1#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,8,4,11,32,24,92.8499,Insane
